AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC,LAT_DEGREES,LAT_HEMISPHERE,LATITUDE,LONGITUDE,AIRPORT_IS_LATEST
1095405,10954,CFG,Jaime Gonzalez International,"Cienfuegos, Cuba",219,Cuba,CU,,,,30954,"Cienfuegos, Cuba",219,22,N,22.14972222,-80.41444444,1
1095501,10955,CFQ,Silver City Airport,"Silver City, Canada",911,Canada,CA,Yukon Territory,YT,,30955,"Silver City, Canada",911,61,N,61.02888889,-138.40750000,1
1095601,10956,CFR,Carpiquet,"Caen, France",427,France,FR,,,,30956,"Caen, France",427,49,N,49.17333333,-0.44805556,0
1095602,10956,CFR,Carpiquet,"Caen, France",427,France,FR,,,,30956,"Caen, France",427,49,N,49.17333333,-0.45000000,0
1095603,10956,CFR,Caen Carpiquet,"Caen, France",427,France,FR,,,,30956,"Caen, France",427,49,N,49.17333333,-0.45000000,0
1095604,10956,CFR,Carpiquet,"Caen, France",427,France,FR,,,,30956,"Caen, France",427,49,N,49.17333333,-0.45000000,0
1095605,10956,CFR,Caen Carpiquet,"Caen, France",427,France,FR,,,,30956,"Caen, France",427,49,N,49.17333333,-0.45000000,0
1095606,10956,CFR,Caen Carpiquet,"Caen, France",427,France,FR,,,,30956,"Caen, France",427,49,N,49.17611111,-0.45583333,1
1095701,10957,CFS,Coffs Harbour Airport,"Coffs Harbour, Australia",802,Australia,AU,,,,30957,"Coffs Harbour, Australia",802,30,S,-30.32166667,153.12083333,0
1095702,10957,CFS,Coffs Harbour Airport,"Coffs Harbour, Australia",802,Australia,AU,,,,30957,"Coffs Harbour, Australia",802,30,S,-30.32055556,153.11638889,0
1095703,10957,CFS,Coffs Harbour Airport,"Coffs Harbour, Australia",802,Australia,AU,,,,30957,"Coffs Harbour, Australia",802,30,S,-30.33138889,153.11361111,1
1095801,10958,CFT,Greenlee County,"Clifton, AZ",81,United States,US,Arizona,AZ,04,30958,"Clifton, AZ",81,32,N,32.95722222,-109.20500000,0
1095802,10958,CFT,Greenlee County,"Clifton, AZ",81,United States,US,Arizona,AZ,04,30958,"Clifton, AZ",81,32,N,32.95694444,-109.21111111,1
1095901,10959,CFU,Kerkira,"Corfu, Greece",433,Greece,GR,,,,30959,"Corfu, Greece",433,39,N,39.60138889,19.91027778,0
1095902,10959,CFU,Ioannis Kapodistrias International,"Corfu, Greece",433,Greece,GR,,,,30959,"Corfu, Greece",433,39,N,39.60194444,19.91166667,0
1095903,10959,CFU,Ioannis Kapodistrias International,"Corfu, Greece",433,Greece,GR,,,,30959,"Corfu, Greece",433,39,N,39.60194444,19.91222222,0
1095904,10959,CFU,Ioannis Kapodistrias International,"Corfu, Greece",433,Greece,GR,,,,30959,"Corfu, Greece",433,39,N,39.60194444,19.91166667,0
1095905,10959,CFU,Ioannis Kapodistrias International,"Corfu, Greece",433,Greece,GR,,,,30959,"Corfu, Greece",433,39,N,39.60194444,19.91222222,1
1096001,10960,CFV,Coffeyville Municipal,"Coffeyville, KS",62,United States,US,Kansas,KS,20,30960,"Coffeyville, KS",62,37,N,37.09388889,-95.57166667,0
1096002,10960,CFV,Coffeyville Municipal,"Coffeyville, KS",62,United States,US,Kansas,KS,20,30960,"Coffeyville, KS",62,37,N,37.09416667,-95.57194444,0
1096003,10960,CFV,Coffeyville Municipal,"Coffeyville, KS",62,United States,US,Kansas,KS,20,30960,"Coffeyville, KS",62,37,N,37.09527778,-95.57444444,0
1096004,10960,CFV,Coffeyville Municipal,"Coffeyville, KS",62,United States,US,Kansas,KS,20,30960,"Coffeyville, KS",62,37,N,37.09388889,-95.57194444,0
1096005,10960,CFV,Coffeyville Municipal,"Coffeyville, KS",62,United States,US,Kansas,KS,20,30960,"Coffeyville, KS",62,37,N,37.09416667,-95.57194444,0
1096006,10960,CFV,Coffeyville Municipal,"Coffeyville, KS",62,United States,US,Kansas,KS,20,30960,"Coffeyville, KS",62,37,N,37.09388889,-95.57194444,1
1096101,10961,CGA,Craig Seaplane Base,"Craig, AK",1,United States,US,Alaska,AK,02,30961,"Craig, AK",1,55,N,55.47916667,-133.14611111,1
1096201,10962,CGB,Marechal Rondon International,"Cuiaba, Brazil",316,Brazil,BR,,,,30962,"Cuiaba, Brazil",316,15,S,-15.65000000,-56.11666667,0
1096202,10962,CGB,Marechal Rondon International,"Cuiaba, Brazil",316,Brazil,BR,,,,30962,"Cuiaba, Brazil",316,15,S,-15.65305556,-56.11666667,0
1096203,10962,CGB,Marechal Rondon International,"Cuiaba, Brazil",316,Brazil,BR,,,,30962,"Cuiaba, Brazil",316,15,S,-15.65277778,-56.11666667,0
1096204,10962,CGB,Marechal Rondon International,"Cuiaba, Brazil",316,Brazil,BR,,,,30962,"Cuiaba, Brazil",316,15,S,-15.65305556,-56.11666667,1
1096301,10963,CGC,Cape Gloucester Airport,"Cape Gloucester, Papua New Guinea",804,Papua New Guinea,PG,,,,30963,"Cape Gloucester, Papua New Guinea",804,5,S,-5.45916667,148.43250000,0
1096302,10963,CGC,Cape Gloucester Airport,"Cape Gloucester, Papua New Guinea",804,Papua New Guinea,PG,,,,30963,"Cape Gloucester, Papua New Guinea",804,5,S,-5.45277778,148.42361111,1
1096401,10964,CGE,Cambridge-Dorchester,"Cambridge, MD",35,United States,US,Maryland,MD,24,30964,"Cambridge, MD",35,38,N,38.53944444,-76.02777778,0
1096402,10964,CGE,Cambridge-Dorchester,"Cambridge, MD",35,United States,US,Maryland,MD,24,30964,"Cambridge, MD",35,38,N,38.53944444,-76.03027778,0
1096403,10964,CGE,Cambridge Dorchester Regional,"Cambridge, MD",35,United States,US,Maryland,MD,24,30964,"Cambridge, MD",35,38,N,38.53944444,-76.03027778,0
1096404,10964,CGE,Cambridge Dorchester,"Cambridge, MD",35,United States,US,Maryland,MD,24,30964,"Cambridge, MD",35,38,N,38.53944444,-76.03027778,0
1096405,10964,CGE,Cambridge Dorchester Regional,"Cambridge, MD",35,United States,US,Maryland,MD,24,30964,"Cambridge, MD",35,38,N,38.53944444,-76.03027778,1
1096501,10965,CGF,Cuyahoga County,"Cleveland, OH",44,United States,US,Ohio,OH,39,30647,"Cleveland, OH (Metropolitan Area)",44,41,N,41.56527778,-81.48666667,0
1096502,10965,CGF,Cuyahoga County,"Cleveland, OH",44,United States,US,Ohio,OH,39,30647,"Cleveland, OH (Metropolitan Area)",44,41,N,41.56500000,-81.48638889,0
1096503,10965,CGF,Cuyahoga County,"Cleveland, OH",44,United States,US,Ohio,OH,39,30647,"Cleveland, OH (Metropolitan Area)",44,41,N,41.56444444,-81.48722222,1
1096601,10966,CGH,Congonhas,"Sao Paulo, Brazil",316,Brazil,BR,,,,30966,"Sao Paulo, Brazil",316,23,S,-23.62500000,-46.66000000,0
1096602,10966,CGH,Congonhas,"Sao Paulo, Brazil",316,Brazil,BR,,,,30966,"Sao Paulo, Brazil",316,23,S,-23.62666667,-46.65527778,0
1096603,10966,CGH,Congonhas Deputado Freitas Nobre,"Sao Paulo, Brazil",316,Brazil,BR,,,,30966,"Sao Paulo, Brazil",316,23,S,-23.62666667,-46.65527778,1
1096701,10967,CGI,Cape Girardeau Regional,"Cape Girardeau, MO",64,United States,US,Missouri,MO,29,30967,"Cape Girardeau, MO",64,37,N,37.22361111,-89.57166667,0
1096702,10967,CGI,Cape Girardeau Regional,"Cape Girardeau, MO",64,United States,US,Missouri,MO,29,30967,"Cape Girardeau, MO",64,37,N,37.22527778,-89.57083333,0
1096703,10967,CGI,Cape Girardeau Regional,"Cape Girardeau, MO",64,United States,US,Missouri,MO,29,30967,"Cape Girardeau, MO",64,37,N,37.22500000,-89.57083333,1
1096801,10968,CGK,Soekarno-Hatta International,"Jakarta, Indonesia",832,Indonesia,ID,,,,30968,"Jakarta, Indonesia",832,6,S,-6.12583333,106.65777778,0
1096802,10968,CGK,Soekarno-Hatta International,"Jakarta, Indonesia",832,Indonesia,ID,,,,30968,"Jakarta, Indonesia",832,6,S,-6.12583333,106.65638889,0
1096803,10968,CGK,Soekarno-Hatta International,"Jakarta, Indonesia",832,Indonesia,ID,,,,30968,"Jakarta, Indonesia",832,6,S,-6.12000000,106.65666667,0
1096804,10968,CGK,Soekarno Hatta,"Jakarta, Indonesia",832,Indonesia,ID,,,,30968,"Jakarta, Indonesia",832,6,S,-6.12000000,106.65666667,1
1096901,10969,CGM,Camiguin Airport,"Camiguin, Philippines",766,Philippines,PH,,,,30969,"Camiguin, Philippines",766,9,N,9.25444444,124.70805556,0
1096902,10969,CGM,Camiguin Airport,"Camiguin, Philippines",766,Philippines,PH,,,,30969,"Camiguin, Philippines",766,9,N,9.25388889,124.70833333,0
1096903,10969,CGM,Camiguin Airport,"Camiguin, Philippines",766,Philippines,PH,,,,30969,"Camiguin, Philippines",766,9,N,9.25388889,124.70861111,0
1096904,10969,CGM,Camiguin Airport,"Camiguin, Philippines",766,Philippines,PH,,,,30969,"Camiguin, Philippines",766,9,N,9.25388889,124.70833333,0
1096905,10969,CGM,Camiguin Airport,"Camiguin, Philippines",766,Philippines,PH,,,,30969,"Camiguin, Philippines",766,9,N,9.25388889,124.70861111,0
1096906,10969,CGM,Camiguin Airport,"Camiguin, Philippines",766,Philippines,PH,,,,30969,"Camiguin, Philippines",766,9,N,9.25416667,124.70916667,1
1097001,10970,CGN,Wahn,"Cologne, West Germany",429,West Germany,DE,,,,30970,"Cologne/Dusseldorf, West Germany",429,50,N,50.86583333,7.14194444,0
1097002,10970,CGN,Cologne Bonn,"Cologne, West Germany",429,West Germany,DE,,,,30970,"Cologne/Dusseldorf, West Germany",429,50,N,50.86583333,7.14194444,0
1097003,10970,CGN,Cologne Bonn,"Cologne, Germany",429,Germany,DE,,,,30970,"Cologne/Dusseldorf, Germany",429,50,N,50.86583333,7.14194444,0
1097004,10970,CGN,Koln Bonn,"Cologne, Germany",429,Germany,DE,,,,30970,"Cologne/Dusseldorf, Germany",429,50,N,50.86583333,7.14277778,0
1097005,10970,CGN,Koeln Bonn,"Cologne, Germany",429,Germany,DE,,,,30970,"Cologne/Dusseldorf, Germany",429,50,N,50.86583333,7.14277778,0
1097006,10970,CGN,Koln Bonn,"Cologne, Germany",429,Germany,DE,,,,30970,"Cologne/Dusseldorf, Germany",429,50,N,50.86583333,7.14277778,0
1097007,10970,CGN,Koeln Bonn,"Cologne, Germany",429,Germany,DE,,,,30970,"Cologne/Dusseldorf, Germany",429,50,N,50.86583333,7.14277778,0
1097008,10970,CGN,Koeln Bonn,"Cologne, Germany",429,Germany,DE,,,,30970,"Cologne/Dusseldorf, Germany",429,50,N,50.86583333,7.13888889,1
1097101,10971,CGO,Zhengzhou Airport,"Zhengzhou, China",713,China,CN,,,,30971,"Zhengzhou, China",713,34,N,34.75000000,113.66666667,0
1097102,10971,CGO,Xinzheng,"Zhengzhou, China",713,China,CN,,,,30971,"Zhengzhou, China",713,34,N,34.51944444,113.84111111,0
1097103,10971,CGO,Xinzheng,"Zhengzhou, China",713,China,CN,,,,30971,"Zhengzhou, China",713,34,N,34.51833333,113.84000000,0
1097104,10971,CGO,Xinzheng,"Zhengzhou, China",713,China,CN,,,,30971,"Zhengzhou, China",713,34,N,34.51944444,113.84111111,0
1097105,10971,CGO,Xinzheng,"Zhengzhou, China",713,China,CN,,,,30971,"Zhengzhou, China",713,34,N,34.51833333,113.84000000,0
1097106,10971,CGO,Xinzheng,"Zhengzhou, China",713,China,CN,,,,30971,"Zhengzhou, China",713,34,N,34.52694444,113.84944444,1
1097201,10972,CGP,Chittagong Airport,"Chittagong, Bangladesh",703,Bangladesh,BD,,,,30972,"Chittagong, Bangladesh",703,22,N,22.25750000,91.82555556,1
1097301,10973,CGQ,Dafangshen,"Changchun, China",713,China,CN,,,,30973,"Changchun, China",713,43,N,43.90666667,125.19750000,1
1097401,10974,CGR,Campo Grande Air Base,"Campo Grande, Brazil",316,Brazil,BR,,,,30974,"Campo Grande, Brazil",316,20,S,-20.46333333,-54.67250000,0
1097402,10974,CGR,Campo Grande Airport,"Campo Grande, Brazil",316,Brazil,BR,,,,30974,"Campo Grande, Brazil",316,20,S,-20.46861111,-54.67250000,0
1097403,10974,CGR,Campo Grande International,"Campo Grande, Brazil",316,Brazil,BR,,,,30974,"Campo Grande, Brazil",316,20,S,-20.46861111,-54.67250000,0
1097404,10974,CGR,Campo Grande International,"Campo Grande, Brazil",316,Brazil,BR,,,,30974,"Campo Grande, Brazil",316,20,S,-20.47000000,-54.67388889,0
1097405,10974,CGR,Campo Grande Airport,"Campo Grande, Brazil",316,Brazil,BR,,,,30974,"Campo Grande, Brazil",316,20,S,-20.46861111,-54.67250000,0
1097406,10974,CGR,Campo Grande International,"Campo Grande, Brazil",316,Brazil,BR,,,,30974,"Campo Grande, Brazil",316,20,S,-20.47000000,-54.67388889,1
1097501,10975,CGS,College Park Airport,"College Park, MD",35,United States,US,Maryland,MD,24,30975,"College Park, MD",35,38,N,38.98055556,-76.92277778,0
1097502,10975,CGS,College Park Airport,"College Park, MD",35,United States,US,Maryland,MD,24,30975,"College Park, MD",35,38,N,38.98055556,-76.92222222,1
1097601,10976,CGU,Ciudad Guayana Metropolitan Area,"Ciudad Guayana, Venezuela",388,Venezuela,VE,,,,34337,"Ciudad Guayana/Puerto Ordaz, Venezuela",388,8,N,8.28861111,-62.76027778,1
1097701,10977,CGX,Meigs Field,"Chicago, IL",41,United States,US,Illinois,IL,17,30977,"Chicago, IL",41,41,N,41.85888889,-87.60833333,1
1097801,10978,CGY,Cagayan de Oro,"Cagayan, Philippines",766,Philippines,PH,,,,30978,"Cagayan, Philippines",766,8,N,8.41611111,124.61055556,0
1097802,10978,CGY,Cagayan de Oro,"Cagayan, Philippines",766,Philippines,PH,,,,30978,"Cagayan, Philippines",766,8,N,8.41555556,124.61111111,0
1097803,10978,CGY,Cagayan de Oro Mil,"Cagayan, Philippines",766,Philippines,PH,,,,30978,"Cagayan, Philippines",766,8,N,8.41555556,124.61138889,0
1097804,10978,CGY,Cagayan de Oro Mil,"Cagayan, Philippines",766,Philippines,PH,,,,30978,"Cagayan, Philippines",766,8,N,8.41527778,124.61111111,1
1097901,10979,CGZ,Casa Grande Municipal,"Casa Grande, AZ",81,United States,US,Arizona,AZ,04,30979,"Casa Grande, AZ",81,32,N,32.95472222,-111.76611111,0
1097902,10979,CGZ,Casa Grande Municipal,"Casa Grande, AZ",81,United States,US,Arizona,AZ,04,30979,"Casa Grande, AZ",81,32,N,32.95500000,-111.76694444,1
1098001,10980,CHA,Lovell Field,"Chattanooga, TN",54,United States,US,Tennessee,TN,47,30980,"Chattanooga, TN",54,35,N,35.03638889,-85.20361111,0
1098002,10980,CHA,Lovell Field,"Chattanooga, TN",54,United States,US,Tennessee,TN,47,30980,"Chattanooga, TN",54,35,N,35.03527778,-85.20361111,0
1098003,10980,CHA,Lovell Field,"Chattanooga, TN",54,United States,US,Tennessee,TN,47,30980,"Chattanooga, TN",54,35,N,35.03777778,-85.20194444,1
1098101,10981,CHC,Christchurch International,"Christchurch, New Zealand",851,New Zealand,NZ,,,,30981,"Christchurch, New Zealand",851,43,S,-43.48833333,172.53333333,0
1098102,10981,CHC,Christchurch International,"Christchurch, New Zealand",851,New Zealand,NZ,,,,30981,"Christchurch, New Zealand",851,43,S,-43.48888889,172.53222222,1
1098201,10982,CHD,Chandler Municipal,"Chandler, AZ",81,United States,US,Arizona,AZ,04,30982,"Chandler, AZ",81,33,N,33.26888889,-111.81111111,0
1098202,10982,CHD,Chandler Municipal,"Chandler, AZ",81,United States,US,Arizona,AZ,04,30982,"Chandler, AZ",81,33,N,33.26916667,-111.81111111,1
1098301,10983,CHE,Caherciveen Reenroe,"Caherciveen, Ireland",441,Ireland,IE,,,,30983,"Caherciveen, Ireland",441,51,N,51.95000000,-10.21666667,1
1098401,10984,CHF,R 813,"Chinhae, South Korea",778,South Korea,KR,,,,30984,"Chinhae, South Korea",778,35,N,35.13750000,128.69777778,0
1098402,10984,CHF,Jinhae,"Chinhae, South Korea",778,South Korea,KR,,,,30984,"Chinhae, South Korea",778,35,N,35.14055556,128.69694444,0
1098403,10984,CHF,Jinhae,"Chinhae, South Korea",778,South Korea,KR,,,,30984,"Chinhae, South Korea",778,35,N,35.14055556,128.69611111,0
1098404,10984,CHF,Jinhae,"Chinhae, South Korea",778,South Korea,KR,,,,30984,"Chinhae, South Korea",778,35,N,35.14055556,128.69694444,0
1098405,10984,CHF,Jinhae,"Chinhae, South Korea",778,South Korea,KR,,,,30984,"Chinhae, South Korea",778,35,N,35.14055556,128.69611111,1
1098501,10985,CHG,Chaoyang Airport,"Chaoyang, China",713,China,CN,,,,30985,"Chaoyang, China",713,41,N,41.60000000,120.40000000,0
1098502,10985,CHG,Chaoyang Airport,"Chaoyang, China",713,China,CN,,,,30985,"Chaoyang, China",713,41,N,41.53833333,120.43444444,0
1098503,10985,CHG,Chaoyang Airport,"Chaoyang, China",713,China,CN,,,,30985,"Chaoyang, China",713,41,N,41.53861111,120.43416667,0
1098504,10985,CHG,Chaoyang Airport,"Chaoyang, China",713,China,CN,,,,30985,"Chaoyang, China",713,41,N,41.53833333,120.43444444,0
1098505,10985,CHG,Chaoyang Airport,"Chaoyang, China",713,China,CN,,,,30985,"Chaoyang, China",713,41,N,41.53861111,120.43416667,1
1098601,10986,CHI,Chicago Metropolitan Area,"Chicago, IL",41,United States,US,Illinois,IL,17,30977,"Chicago, IL",41,41,N,41.87388889,-87.75555556,1
1098701,10987,QCG,Challis Airport,"Challis, ID",83,United States,US,Idaho,ID,16,30987,"Challis, ID",83,44,N,44.51916667,-114.22000000,0
1098702,10987,CHL,Challis Airport,"Challis, ID",83,United States,US,Idaho,ID,16,30987,"Challis, ID",83,44,N,44.52305556,-114.21666667,0
1098703,10987,CHL,Challis Airport,"Challis, ID",83,United States,US,Idaho,ID,16,30987,"Challis, ID",83,44,N,44.52361111,-114.21805556,1
1098801,10988,CHM,Chimbote Airport,"Chimbote, Peru",368,Peru,PE,,,,30988,"Chimbote, Peru",368,9,S,-9.08333333,-78.60000000,0
1098802,10988,CHM,Teniente Jaime A. de Montreuil Morales,"Chimbote, Peru",368,Peru,PE,,,,30988,"Chimbote, Peru",368,9,S,-9.14972222,-78.52388889,0
1098803,10988,CHM,Teniente Jaime A. de Montreuil Morales,"Chimbote, Peru",368,Peru,PE,,,,30988,"Chimbote, Peru",368,9,S,-9.14972222,-78.52361111,0
1098804,10988,CHM,Teniente Jaime A. de Montreuil Morales,"Chimbote, Peru",368,Peru,PE,,,,30988,"Chimbote, Peru",368,9,S,-9.14972222,-78.52388889,0
1098805,10988,CHM,Teniente Jaime A. de Montreuil Morales,"Chimbote, Peru",368,Peru,PE,,,,30988,"Chimbote, Peru",368,9,S,-9.14972222,-78.52361111,1
1099001,10990,CHO,Charlottesville Albemarle,"Charlottesville, VA",38,United States,US,Virginia,VA,51,30990,"Charlottesville, VA",38,38,N,38.14138889,-78.45305556,0
1099002,10990,CHO,Charlottesville Albemarle,"Charlottesville, VA",38,United States,US,Virginia,VA,51,30990,"Charlottesville, VA",38,38,N,38.13861111,-78.45277778,0
1099003,10990,CHO,Charlottesville Albemarle,"Charlottesville, VA",38,United States,US,Virginia,VA,51,30990,"Charlottesville, VA",38,38,N,38.13972222,-78.45222222,0
1099004,10990,CHO,Charlottesville Albemarle,"Charlottesville, VA",38,United States,US,Virginia,VA,51,30990,"Charlottesville, VA",38,38,N,38.13861111,-78.45277778,0
1099005,10990,CHO,Charlottesville Albemarle,"Charlottesville, VA",38,United States,US,Virginia,VA,51,30990,"Charlottesville, VA",38,38,N,38.13972222,-78.45222222,1
1099101,10991,CHP,Circle Hot Springs Airport,"Circle Hot Springs, AK",1,United States,US,Alaska,AK,02,30991,"Circle Hot Springs, AK",1,65,N,65.48555556,-144.61083333,0
1099102,10991,CHP,Circle Hot Springs Airport,"Circle Hot Springs, AK",1,United States,US,Alaska,AK,02,30991,"Circle Hot Springs, AK",1,65,N,65.48583333,-144.61166667,0
1099103,10991,CHP,Circle Hot Springs Airport,"Circle Hot Springs, AK",1,United States,US,Alaska,AK,02,30991,"Circle Hot Springs, AK",1,65,N,65.48555556,-144.61083333,0
1099104,10991,CHP,Circle Hot Springs Airport,"Circle Hot Springs, AK",1,United States,US,Alaska,AK,02,30991,"Circle Hot Springs, AK",1,65,N,65.48583333,-144.61166667,1
1099201,10992,CHQ,Souda,"Chania, Greece",433,Greece,GR,,,,30992,"Chania, Greece",433,35,N,35.53250000,24.14833333,0
1099202,10992,CHQ,Souda,"Chania, Greece",433,Greece,GR,,,,30992,"Chania, Greece",433,35,N,35.53166667,24.14972222,0
1099203,10992,CHQ,Souda,"Chania, Greece",433,Greece,GR,,,,30992,"Chania, Greece",433,35,N,35.53138889,24.15111111,0
1099204,10992,CHQ,Souda,"Chania, Greece",433,Greece,GR,,,,30992,"Chania, Greece",433,35,N,35.53027778,24.15055556,1
1099301,10993,CHR,Chateauroux Airport,"Chateauroux, France",427,France,FR,,,,30993,"Chateauroux, France",427,46,N,46.81666667,1.70000000,1
1099401,10994,CHS,Charleston International,"Charleston, SC",37,United States,US,South Carolina,SC,45,30994,"Charleston, SC",37,32,N,32.89916667,-80.03888889,0
1099402,10994,CHS,Charleston AFB/International,"Charleston, SC",37,United States,US,South Carolina,SC,45,30994,"Charleston, SC",37,32,N,32.89861111,-80.04055556,1
1099501,10995,CHT,Chatham Islands Airport,"Chatham Islands, New Zealand",851,New Zealand,NZ,,,,30995,"Chatham Islands, New Zealand",851,43,S,-43.81194444,-176.46555556,0
1099502,10995,CHT,Chatham Islands Airport,"Chatham Islands, New Zealand",851,New Zealand,NZ,,,,30995,"Chatham Islands, New Zealand",851,43,S,-43.81250000,-176.46833333,1
1099601,10996,CHU,Chuathbaluk Airport,"Chuathbaluk, AK",1,United States,US,Alaska,AK,02,30996,"Chuathbaluk, AK",1,61,N,61.57194444,-159.24500000,0
1099602,10996,CHU,Chuathbaluk Airport,"Chuathbaluk, AK",1,United States,US,Alaska,AK,02,30996,"Chuathbaluk, AK",1,61,N,61.57916667,-159.21555556,1
1099701,10997,CHW,Jiuquan Airport,"Jiuquan, China",713,China,CN,,,,30997,"Jiuquan, China",713,39,N,39.85000000,98.41666667,0
1099702,10997,CHW,Jiuquan Airport,"Jiuquan, China",713,China,CN,,,,30997,"Jiuquan, China",713,39,N,39.85972222,98.33833333,0
1099703,10997,CHW,Jiayuguan,"Jiuquan, China",713,China,CN,,,,30997,"Jiuquan, China",713,39,N,39.85972222,98.33833333,0
1099704,10997,CHW,Jiuquan Airport,"Jiuquan, China",713,China,CN,,,,30997,"Jiuquan, China",713,39,N,39.85972222,98.33833333,0
1099705,10997,CHW,Jiayuguan,"Jiuquan, China",713,China,CN,,,,30997,"Jiuquan, China",713,39,N,39.85972222,98.33833333,0
1099706,10997,CHW,Jiuquan Airport,"Jiuquan, China",713,China,CN,,,,30997,"Jiuquan, China",713,39,N,39.85972222,98.33833333,1
1099801,10998,CHX,Changuinola 1,"Changuinola, Panama",162,Panama,PA,,,,30998,"Changuinola, Panama",162,9,N,9.42611111,-82.56277778,1
1099901,10999,CHZ,Chiloquin State,"Chiloquin, OR",92,United States,US,Oregon,OR,41,30999,"Chiloquin, OR",92,42,N,42.57638889,-121.87694444,0
1099902,10999,CHZ,Chiloquin State,"Chiloquin, OR",92,United States,US,Oregon,OR,41,30999,"Chiloquin, OR",92,42,N,42.58305556,-121.87611111,0
1099903,10999,CHZ,Chiloquin State,"Chiloquin, OR",92,United States,US,Oregon,OR,41,30999,"Chiloquin, OR",92,42,N,42.57944444,-121.87888889,0
1099904,10999,CHZ,Chiloquin State,"Chiloquin, OR",92,United States,US,Oregon,OR,41,30999,"Chiloquin, OR",92,42,N,42.58305556,-121.87611111,0
1099905,10999,CHZ,Chiloquin State,"Chiloquin, OR",92,United States,US,Oregon,OR,41,30999,"Chiloquin, OR",92,42,N,42.57944444,-121.87888889,1
1100001,11000,CIA,Ciampino,"Rome, Italy",450,Italy,IT,,,,31000,"Rome, Italy",450,41,N,41.79944444,12.59333333,0
1100002,11000,CIA,Ciampino,"Rome, Italy",450,Italy,IT,,,,31000,"Rome, Italy",450,41,N,41.79944444,12.59500000,0
1100003,11000,CIA,Ciampino,"Rome, Italy",450,Italy,IT,,,,31000,"Rome, Italy",450,41,N,41.79916667,12.59500000,1
1100101,11001,CIB,Catalina,"Avalon, CA",91,United States,US,California,CA,06,30437,"Catalina Island, CA",91,33,N,33.40500000,-118.41583333,1
1100201,11002,CIC,Chico Municipal,"Chico, CA",91,United States,US,California,CA,06,31002,"Chico, CA",91,39,N,39.79583333,-121.85666667,0
1100202,11002,CIC,Chico Municipal,"Chico, CA",91,United States,US,California,CA,06,31002,"Chico, CA",91,39,N,39.79527778,-121.85833333,0
1100203,11002,CIC,Chico Regional,"Chico, CA",91,United States,US,California,CA,06,31002,"Chico, CA",91,39,N,39.79527778,-121.85833333,0
1100204,11002,CIC,Chico Regional,"Chico, CA",91,United States,US,California,CA,06,31002,"Chico, CA",91,39,N,39.79527778,-121.85888889,1
1100301,11003,CID,Cedar Rapids Municipal,"Cedar Rapids/Iowa City, IA",61,United States,US,Iowa,IA,19,31003,"Cedar Rapids/Iowa City, IA",61,41,N,41.88444444,-91.70611111,0
1100302,11003,CID,The Eastern Iowa,"Cedar Rapids/Iowa City, IA",61,United States,US,Iowa,IA,19,31003,"Cedar Rapids/Iowa City, IA",61,41,N,41.88444444,-91.70611111,0
1100303,11003,CID,The Eastern Iowa,"Cedar Rapids/Iowa City, IA",61,United States,US,Iowa,IA,19,31003,"Cedar Rapids/Iowa City, IA",61,41,N,41.88472222,-91.71083333,1
1100401,11004,CIG,Craig-Moffat,"Craig, CO",82,United States,US,Colorado,CO,08,31004,"Craig, CO",82,40,N,40.49555556,-107.52500000,0
1100402,11004,CIG,Craig-Moffat,"Craig, CO",82,United States,US,Colorado,CO,08,31004,"Craig, CO",82,40,N,40.49527778,-107.52166667,1
1100501,11005,CIH,Changzhi Airport,"Changzhi, China",713,China,CN,,,,31005,"Changzhi, China",713,36,N,36.18333333,113.10000000,1
1100601,11006,CIJ,Cobija Airport,"Cobija, Bolivia",312,Bolivia,BO,,,,31006,"Cobija, Bolivia",312,11,S,-11.02638889,-68.75277778,0
1100602,11006,CIJ,Cobija Airport,"Cobija, Bolivia",312,Bolivia,BO,,,,31006,"Cobija, Bolivia",312,11,S,-11.04083333,-68.78305556,0
1100603,11006,CIJ,Cap Av Civ Anibal Arab Fadul International,"Cobija, Bolivia",312,Bolivia,BO,,,,31006,"Cobija, Bolivia",312,11,S,-11.04083333,-68.78305556,0
1100604,11006,CIJ,Cap Av Civ Anibal Arab Fadul,"Cobija, Bolivia",312,Bolivia,BO,,,,31006,"Cobija, Bolivia",312,11,S,-11.04083333,-68.78305556,0
1100605,11006,CIJ,Cap Av Civ Anibal Arab Fadul International,"Cobija, Bolivia",312,Bolivia,BO,,,,31006,"Cobija, Bolivia",312,11,S,-11.04083333,-68.78305556,0
1100606,11006,CIJ,Cap Av Civ Anibal Arab Fadul International,"Cobija, Bolivia",312,Bolivia,BO,,,,31006,"Cobija, Bolivia",312,11,S,-11.04055556,-68.78305556,1
1100701,11007,CIK,Chalkyitsik Airport,"Chalkyitsik, AK",1,United States,US,Alaska,AK,02,31007,"Chalkyitsik, AK",1,66,N,66.64805556,-143.72916667,0
